Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_20_segment_Rt Frontal
original	shape	Sphericity	0.7410663228747263
original	shape	SurfaceArea	4807.648654433369
original	shape	SurfaceVolumeRatio	0.2404220021761933
original	shape	VoxelVolume	20049.0
original	firstorder	10Percentile	128.972329950808
original	firstorder	90Percentile	299.09438037533147
original	firstorder	Energy	5545048303.504829
original	firstorder	Entropy	3.2963995195827414
original	firstorder	InterquartileRange	86.33482332918027
original	firstorder	Kurtosis	3.296729830930771
original	firstorder	Maximum	337.3701966383717
original	firstorder	MeanAbsoluteDeviation	51.24444085149786
original	firstorder	Mean	221.8974872084539
original	firstorder	Median	230.17849859185637
original	firstorder	Minimum	-41.26458575306613
original	firstorder	Range	378.6347823914378
original	firstorder	RobustMeanAbsoluteDeviation	35.93224172878749
original	firstorder	RootMeanSquared	525.9038000417381
original	firstorder	Skewness	-0.7834376876279154
original	firstorder	TotalEnergy	5545048303.504829
original	firstorder	Uniformity	0.11728876353288575
original	firstorder	Variance	4197.819743842204
original	glcm	Autocorrelation	133.7502376636464
original	glcm	JointAverage	11.344139068782063
original	glcm	ClusterProminence	1988.3569653442182
original	glcm	ClusterShade	-100.33743175802047
original	glcm	ClusterTendency	24.035059503980907
original	glcm	Contrast	3.7938707982785536
original	glcm	Correlation	0.7276021757473013
original	glcm	DifferenceAverage	1.401243053085724
original	glcm	DifferenceEntropy	2.207954670130009
original	glcm	DifferenceVariance	1.7778174472325352
original	glcm	JointEnergy	0.022522007104542843
original	glcm	JointEntropy	6.043646967647504
original	glcm	Imc1	-0.17178827875401856
original	glcm	Imc2	0.8084401590624466
original	glcm	Idm	0.5036404472870505
original	glcm	Idmn	0.9860391617665029
original	glcm	Id	0.5532316953667534
original	glcm	Idn	0.9245842940245022
original	glcm	InverseVariance	0.4340438075734069
original	glcm	MaximumProbability	0.05389236181228245
original	glcm	SumEntropy	4.180537503865164
original	glcm	SumSquares	6.9572325755648645
original	glrlm	GrayLevelNonUniformity	1709.1957855779738
original	glrlm	GrayLevelNonUniformityNormalized	0.1130939885606786
original	glrlm	GrayLevelVariance	7.0344220702248625
original	glrlm	HighGrayLevelRunEmphasis	134.2594181517275
original	glrlm	LongRunEmphasis	2.390993483241532
original	glrlm	LongRunHighGrayLevelEmphasis	333.952006306084
original	glrlm	LongRunLowGrayLevelEmphasis	0.023470399194728937
original	glrlm	LowGrayLevelRunEmphasis	0.010819790088434396
original	glrlm	RunEntropy	4.372732203444287
original	glrlm	RunLengthNonUniformity	9599.21576820219
original	glrlm	RunLengthNonUniformityNormalized	0.6316060887271069
original	glrlm	RunPercentage	0.7538146924649992
original	glrlm	RunVariance	0.6010671149066348
original	glrlm	ShortRunEmphasis	0.8217660016558864
original	glrlm	ShortRunHighGrayLevelEmphasis	109.16723445988261
original	glrlm	ShortRunLowGrayLevelEmphasis	0.009053282081071522
original	glszm	GrayLevelNonUniformity	132.9803220035778
original	glszm	GrayLevelNonUniformityNormalized	0.11894483184577623
original	glszm	GrayLevelVariance	6.722425523471827
original	glszm	HighGrayLevelZoneEmphasis	109.36940966010734
original	glszm	LargeAreaEmphasis	30614.39624329159
original	glszm	LargeAreaHighGrayLevelEmphasis	4660660.094812165
original	glszm	LargeAreaLowGrayLevelEmphasis	221.50998571846503
original	glszm	LowGrayLevelZoneEmphasis	0.014891277544058293
original	glszm	SizeZoneNonUniformity	347.8354203935599
original	glszm	SizeZoneNonUniformityNormalized	0.3111229162733094
original	glszm	SmallAreaEmphasis	0.5752304377479005
original	glszm	SmallAreaHighGrayLevelEmphasis	63.05574854132478
original	glszm	SmallAreaLowGrayLevelEmphasis	0.007318924965959617
original	glszm	ZoneEntropy	5.642014895259415
original	glszm	ZonePercentage	0.05576337971968677
original	glszm	ZoneVariance	30292.806769851606
original	gldm	DependenceEntropy	7.099854592770762
original	gldm	DependenceNonUniformity	1499.6905082547758
original	gldm	DependenceNonUniformityNormalized	0.07480126232005466
original	gldm	DependenceVariance	17.513144126134325
original	gldm	GrayLevelNonUniformity	2351.5224200708267
original	gldm	GrayLevelVariance	6.803559589644307
original	gldm	HighGrayLevelEmphasis	136.2380168586962
original	gldm	LargeDependenceEmphasis	72.28525113471994
original	gldm	LargeDependenceHighGrayLevelEmphasis	10355.631602573694
original	gldm	LargeDependenceLowGrayLevelEmphasis	0.6468561234302126
original	gldm	LowGrayLevelEmphasis	0.010484873952391593
original	gldm	SmallDependenceEmphasis	0.0722184221920679
original	gldm	SmallDependenceHighGrayLevelEmphasis	8.546002634368305
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.0008827074409216516
original	ngtdm	Busyness	8.525441347213576
original	ngtdm	Coarseness	0.0005576302076095983
original	ngtdm	Complexity	105.28921173950872
original	ngtdm	Contrast	0.04941823281537451
original	ngtdm	Strength	0.06652633128552589
exponential	firstorder	10Percentile	8.638393409235574
exponential	firstorder	90Percentile	148.47141506380115
exponential	firstorder	Energy	2709765752.4807186
exponential	firstorder	Entropy	2.7372191083444593
exponential	firstorder	InterquartileRange	73.00241981826056
exponential	firstorder	Kurtosis	3.119600248229257
exponential	firstorder	Maximum	281.5484407273764
exponential	firstorder	MeanAbsoluteDeviation	43.26513319900481
exponential	firstorder	Mean	63.809807545350026
exponential	firstorder	Median	46.90978008661308
exponential	firstorder	Minimum	0.5016364431865155
exponential	firstorder	Range	281.0468042841899
exponential	firstorder	RobustMeanAbsoluteDeviation	31.23322327136137
exponential	firstorder	RootMeanSquared	367.63725681732194
exponential	firstorder	Skewness	0.9816600740848681
exponential	firstorder	TotalEnergy	2709765752.4807186
exponential	firstorder	Uniformity	0.18294444161209
exponential	firstorder	Variance	2799.5765339809195
exponential	glcm	Autocorrelation	11.98137000404107
exponential	glcm	JointAverage	3.0618346274862427
exponential	glcm	ClusterProminence	544.269410240071
exponential	glcm	ClusterShade	43.446502942322255
exponential	glcm	ClusterTendency	14.032448891791883
exponential	glcm	Contrast	3.607652702709079
exponential	glcm	Correlation	0.5900848366380017
exponential	glcm	DifferenceAverage	1.2186639864806552
exponential	glcm	DifferenceEntropy	2.169266790776621
exponential	glcm	DifferenceVariance	2.0875319660555793
exponential	glcm	JointEnergy	0.06644272954048393
exponential	glcm	JointEntropy	5.025667716735238
exponential	glcm	Imc1	-0.15731161440328897
exponential	glcm	Imc2	0.7428977921391718
exponential	glcm	Idm	0.5890245865749301
exponential	glcm	Idmn	0.977670141484847
exponential	glcm	Id	0.6301186836261276
exponential	glcm	Idn	0.9175207830680653
exponential	glcm	InverseVariance	0.3466946122377444
exponential	glcm	MaximumProbability	0.1931306488236764
exponential	glcm	SumEntropy	3.5581542053304336
exponential	glcm	SumSquares	4.41002539862524
exponential	glrlm	GrayLevelNonUniformity	1863.5048004939408
exponential	glrlm	GrayLevelNonUniformityNormalized	0.14717381804359103
exponential	glrlm	GrayLevelVariance	4.651250774417398
exponential	glrlm	HighGrayLevelRunEmphasis	18.005433920713408
exponential	glrlm	LongRunEmphasis	4.9476720552511235
exponential	glrlm	LongRunHighGrayLevelEmphasis	36.52861541563796
exponential	glrlm	LongRunLowGrayLevelEmphasis	2.9646531767632633
exponential	glrlm	LowGrayLevelRunEmphasis	0.24822822063924932
exponential	glrlm	RunEntropy	4.201987536571568
exponential	glrlm	RunLengthNonUniformity	7282.930971991051
exponential	glrlm	RunLengthNonUniformityNormalized	0.5726473242605877
exponential	glrlm	RunPercentage	0.630850569949777
exponential	glrlm	RunVariance	2.380141422089131
exponential	glrlm	ShortRunEmphasis	0.7838566198188874
exponential	glrlm	ShortRunHighGrayLevelEmphasis	15.75460679593675
exponential	glrlm	ShortRunLowGrayLevelEmphasis	0.15628212962937285
exponential	glszm	GrayLevelNonUniformity	121.9406554472985
exponential	glszm	GrayLevelNonUniformityNormalized	0.1080076664723636
exponential	glszm	GrayLevelVariance	6.912639715810177
exponential	glszm	HighGrayLevelZoneEmphasis	34.939769707705935
exponential	glszm	LargeAreaEmphasis	49365.92116917626
exponential	glszm	LargeAreaHighGrayLevelEmphasis	217390.4995571302
exponential	glszm	LargeAreaLowGrayLevelEmphasis	27681.304730510346
exponential	glszm	LowGrayLevelZoneEmphasis	0.13264111351311647
exponential	glszm	SizeZoneNonUniformity	291.9211691762622
exponential	glszm	SizeZoneNonUniformityNormalized	0.25856613744575924
exponential	glszm	SmallAreaEmphasis	0.5196989538136769
exponential	glszm	SmallAreaHighGrayLevelEmphasis	19.187224196374693
exponential	glszm	SmallAreaLowGrayLevelEmphasis	0.06265047321810906
exponential	glszm	ZoneEntropy	5.963244098500054
exponential	glszm	ZonePercentage	0.056312035512993165
exponential	glszm	ZoneVariance	49050.56774731082
exponential	gldm	DependenceEntropy	6.732369015837016
exponential	gldm	DependenceNonUniformity	1027.2792159209935
exponential	gldm	DependenceNonUniformityNormalized	0.05123842665075533
exponential	gldm	DependenceVariance	59.00504515595228
exponential	gldm	GrayLevelNonUniformity	3667.853109880792
exponential	gldm	GrayLevelVariance	4.444959995151387
exponential	gldm	HighGrayLevelEmphasis	13.907127537533045
exponential	gldm	LargeDependenceEmphasis	171.32021547209337
exponential	gldm	LargeDependenceHighGrayLevelEmphasis	739.4381764676542
exponential	gldm	LargeDependenceLowGrayLevelEmphasis	116.80271309747869
exponential	gldm	LowGrayLevelEmphasis	0.36769583176371257
exponential	gldm	SmallDependenceEmphasis	0.0661873026249759
exponential	gldm	SmallDependenceHighGrayLevelEmphasis	1.897223123053713
exponential	gldm	SmallDependenceLowGrayLevelEmphasis	0.009941865655845306
exponential	ngtdm	Busyness	91.00577158793106
exponential	ngtdm	Coarseness	0.0003835067903505969
exponential	ngtdm	Complexity	64.56152605250291
exponential	ngtdm	Contrast	0.05758529008888973
exponential	ngtdm	Strength	0.03931921180204088
square	firstorder	10Percentile	47.46195458778467
square	firstorder	90Percentile	255.2519269467215
square	firstorder	Energy	4215332627.5425396
square	firstorder	Entropy	3.5133760740585926
square	firstorder	InterquartileRange	113.10848462020381
square	firstorder	Kurtosis	2.142444171335242
square	firstorder	Maximum	324.76255645678475
square	firstorder	MeanAbsoluteDeviation	61.58805405342064
square	firstorder	Mean	152.4716221156201
square	firstorder	Median	151.1757140919823
square	firstorder	Minimum	5.886627544005897e-10
square	firstorder	Range	324.7625564561961
square	firstorder	RobustMeanAbsoluteDeviation	46.24128513742434
square	firstorder	RootMeanSquared	458.5319129187987
square	firstorder	Skewness	-0.06320795937317088
square	firstorder	TotalEnergy	4215332627.5425396
square	firstorder	Uniformity	0.09287582845341796
square	firstorder	Variance	5520.946345032292
square	glcm	Autocorrelation	49.483723519730454
square	glcm	JointAverage	6.57861128239604
square	glcm	ClusterProminence	2045.0087505225824
square	glcm	ClusterShade	-24.904267209936606
square	glcm	ClusterTendency	30.305299284188184
square	glcm	Contrast	5.485475608861406
square	glcm	Correlation	0.693388537044391
square	glcm	DifferenceAverage	1.6808825847176911
square	glcm	DifferenceEntropy	2.4403139478440115
square	glcm	DifferenceVariance	2.585950144392982
square	glcm	JointEnergy	0.01485143257158074
square	glcm	JointEntropy	6.458160553237201
square	glcm	Imc1	-0.16146898104726728
square	glcm	Imc2	0.8080122241503672
square	glcm	Idm	0.46317989184251995
square	glcm	Idmn	0.9711701903637258
square	glcm	Id	0.5210998190138303
square	glcm	Idn	0.8953228070900013
square	glcm	InverseVariance	0.39515890473896204
square	glcm	MaximumProbability	0.03622527491018908
square	glcm	SumEntropy	4.393778073731801
square	glcm	SumSquares	8.947693723262399
square	glrlm	GrayLevelNonUniformity	1459.5175978909551
square	glrlm	GrayLevelNonUniformityNormalized	0.0940431315538599
square	glrlm	GrayLevelVariance	8.331246974749972
square	glrlm	HighGrayLevelRunEmphasis	53.968726427398906
square	glrlm	LongRunEmphasis	2.2132427156736827
square	glrlm	LongRunHighGrayLevelEmphasis	111.31926327363603
square	glrlm	LongRunLowGrayLevelEmphasis	0.27325119195714087
square	glrlm	LowGrayLevelRunEmphasis	0.07022692494549047
square	glrlm	RunEntropy	4.440794644808632
square	glrlm	RunLengthNonUniformity	10319.381329793116
square	glrlm	RunLengthNonUniformityNormalized	0.6615961992537781
square	glrlm	RunPercentage	0.7744602646592771
square	glrlm	RunVariance	0.5229928579316808
square	glrlm	ShortRunEmphasis	0.8397521045727352
square	glrlm	ShortRunHighGrayLevelEmphasis	46.1277795609343
square	glrlm	ShortRunLowGrayLevelEmphasis	0.04920785459549584
square	glszm	GrayLevelNonUniformity	162.3353621424224
square	glszm	GrayLevelNonUniformityNormalized	0.09880423745734777
square	glszm	GrayLevelVariance	8.306706294506768
square	glszm	HighGrayLevelZoneEmphasis	54.559951308581866
square	glszm	LargeAreaEmphasis	12344.993913572733
square	glszm	LargeAreaHighGrayLevelEmphasis	622379.7930614729
square	glszm	LargeAreaLowGrayLevelEmphasis	792.5368572691743
square	glszm	LowGrayLevelZoneEmphasis	0.05356414784577665
square	glszm	SizeZoneNonUniformity	500.1625076080341
square	glszm	SizeZoneNonUniformityNormalized	0.3044202724333744
square	glszm	SmallAreaEmphasis	0.5687219408770512
square	glszm	SmallAreaHighGrayLevelEmphasis	29.363991661897277
square	glszm	SmallAreaLowGrayLevelEmphasis	0.032271107092888406
square	glszm	ZoneEntropy	5.9097801891003625
square	glszm	ZonePercentage	0.08194922440021946
square	glszm	ZoneVariance	12196.08856251776
square	gldm	DependenceEntropy	7.229230016532523
square	gldm	DependenceNonUniformity	1564.5382313332336
square	gldm	DependenceNonUniformityNormalized	0.07803572404275692
square	gldm	DependenceVariance	20.05273850476378
square	gldm	GrayLevelNonUniformity	1862.0674846625766
square	gldm	GrayLevelVariance	8.871560740826602
square	gldm	HighGrayLevelEmphasis	52.5386802334281
square	gldm	LargeDependenceEmphasis	67.1676891615542
square	gldm	LargeDependenceHighGrayLevelEmphasis	2939.2534290987082
square	gldm	LargeDependenceLowGrayLevelEmphasis	14.446153456869057
square	gldm	LowGrayLevelEmphasis	0.08898271934364907
square	gldm	SmallDependenceEmphasis	0.09542468794457605
square	gldm	SmallDependenceHighGrayLevelEmphasis	5.191813185564122
square	gldm	SmallDependenceLowGrayLevelEmphasis	0.004929000829677486
square	ngtdm	Busyness	29.503085207537104
square	ngtdm	Coarseness	0.0005335626391118846
square	ngtdm	Complexity	64.59387249059277
square	ngtdm	Contrast	0.12314390896685531
square	ngtdm	Strength	0.027578800550781123
squareroot	firstorder	10Percentile	212.6042836957272
squareroot	firstorder	90Percentile	323.7634842654356
squareroot	firstorder	Energy	6670283808.706745
squareroot	firstorder	Entropy	2.740180716249335
squareroot	firstorder	InterquartileRange	53.574943430946064
squareroot	firstorder	Kurtosis	7.551447813252492
squareroot	firstorder	Maximum	343.8563870755398
squareroot	firstorder	MeanAbsoluteDeviation	34.818431158334505
squareroot	firstorder	Mean	274.8741243413277
squareroot	firstorder	Median	284.02470342343446
squareroot	firstorder	Minimum	-120.25758645634315
squareroot	firstorder	Range	464.11397353188295
squareroot	firstorder	RobustMeanAbsoluteDeviation	22.666071406825328
squareroot	firstorder	RootMeanSquared	576.8007261567764
squareroot	firstorder	Skewness	-1.6384471087908785
squareroot	firstorder	TotalEnergy	6670283808.706745
squareroot	firstorder	Uniformity	0.18577765685104464
squareroot	firstorder	Variance	2218.818857776285
squareroot	glcm	Autocorrelation	273.76072878745515
squareroot	glcm	JointAverage	16.46307078133136
squareroot	glcm	ClusterProminence	1132.7537138822906
squareroot	glcm	ClusterShade	-73.62683604007663
squareroot	glcm	ClusterTendency	12.982200225959154
squareroot	glcm	Contrast	2.070970860690265
squareroot	glcm	Correlation	0.725325290035901
squareroot	glcm	DifferenceAverage	0.9686800373833987
squareroot	glcm	DifferenceEntropy	1.8373628341387702
squareroot	glcm	DifferenceVariance	1.1079476508262756
squareroot	glcm	JointEnergy	0.05388223019766015
squareroot	glcm	JointEntropy	4.979249836325964
squareroot	glcm	Imc1	-0.19325638731740585
squareroot	glcm	Imc2	0.7953592790413102
squareroot	glcm	Idm	0.6121520467606528
squareroot	glcm	Idmn	0.9944617767216213
squareroot	glcm	Id	0.6415478899227742
squareroot	glcm	Idn	0.9539801952767204
squareroot	glcm	InverseVariance	0.4552872566337713
squareroot	glcm	MaximumProbability	0.11873515493663558
squareroot	glcm	SumEntropy	3.613878130353802
squareroot	glcm	SumSquares	3.7632927716623548
squareroot	glrlm	GrayLevelNonUniformity	2172.169961737045
squareroot	glrlm	GrayLevelNonUniformityNormalized	0.16468698089831663
squareroot	glrlm	GrayLevelVariance	4.28066985510097
squareroot	glrlm	HighGrayLevelRunEmphasis	270.00971976686657
squareroot	glrlm	LongRunEmphasis	3.6300628585884764
squareroot	glrlm	LongRunHighGrayLevelEmphasis	1028.283703556785
squareroot	glrlm	LongRunLowGrayLevelEmphasis	0.013618813608075448
squareroot	glrlm	LowGrayLevelRunEmphasis	0.0041958378642630335
squareroot	glrlm	RunEntropy	4.226733748940422
squareroot	glrlm	RunLengthNonUniformity	7046.31267902469
squareroot	glrlm	RunLengthNonUniformityNormalized	0.5298922709110168
squareroot	glrlm	RunPercentage	0.6572129053050795
squareroot	glrlm	RunVariance	1.2440830800372429
squareroot	glrlm	ShortRunEmphasis	0.7545504769303898
squareroot	glrlm	ShortRunHighGrayLevelEmphasis	200.56460542843112
squareroot	glrlm	ShortRunLowGrayLevelEmphasis	0.003281012707764192
squareroot	glszm	GrayLevelNonUniformity	85.14729950900164
squareroot	glszm	GrayLevelNonUniformityNormalized	0.13935728233879155
squareroot	glszm	GrayLevelVariance	8.977566223169873
squareroot	glszm	HighGrayLevelZoneEmphasis	216.03600654664484
squareroot	glszm	LargeAreaEmphasis	108440.02782324058
squareroot	glszm	LargeAreaHighGrayLevelEmphasis	31896715.19148936
squareroot	glszm	LargeAreaLowGrayLevelEmphasis	373.63769294405535
squareroot	glszm	LowGrayLevelZoneEmphasis	0.008494822162449593
squareroot	glszm	SizeZoneNonUniformity	150.2340425531915
squareroot	glszm	SizeZoneNonUniformityNormalized	0.24588223003795662
squareroot	glszm	SmallAreaEmphasis	0.5008888245751162
squareroot	glszm	SmallAreaHighGrayLevelEmphasis	107.05330067350819
squareroot	glszm	SmallAreaLowGrayLevelEmphasis	0.0053119061990985796
squareroot	glszm	ZoneEntropy	5.789580437566372
squareroot	glszm	ZonePercentage	0.030475335428200908
squareroot	glszm	ZoneVariance	107363.30725032883
squareroot	gldm	DependenceEntropy	6.841788718628309
squareroot	gldm	DependenceNonUniformity	1109.039602972717
squareroot	gldm	DependenceNonUniformityNormalized	0.055316454834291824
squareroot	gldm	DependenceVariance	28.884302216116975
squareroot	gldm	GrayLevelNonUniformity	3724.656242206594
squareroot	gldm	GrayLevelVariance	3.6362132735892376
squareroot	gldm	HighGrayLevelEmphasis	275.5727467704125
squareroot	gldm	LargeDependenceEmphasis	127.1412539278767
squareroot	gldm	LargeDependenceHighGrayLevelEmphasis	36780.07950521223
squareroot	gldm	LargeDependenceLowGrayLevelEmphasis	0.4518980650433634
squareroot	gldm	LowGrayLevelEmphasis	0.004003746759474778
squareroot	gldm	SmallDependenceEmphasis	0.042542064678261764
squareroot	gldm	SmallDependenceHighGrayLevelEmphasis	10.111017151976673
squareroot	gldm	SmallDependenceLowGrayLevelEmphasis	0.0002878063169881199
squareroot	ngtdm	Busyness	3.842018012539657
squareroot	ngtdm	Coarseness	0.0005514576799623128
squareroot	ngtdm	Complexity	145.9434126738259
squareroot	ngtdm	Contrast	0.012923019726952908
squareroot	ngtdm	Strength	0.23628492788622849
logarithm	firstorder	10Percentile	290.9933495161982
logarithm	firstorder	90Percentile	341.0200608295192
logarithm	firstorder	Energy	7699945032.951006
logarithm	firstorder	Entropy	1.6660084881841437
logarithm	firstorder	InterquartileRange	22.652569296931233
logarithm	firstorder	Kurtosis	71.59064286611375
logarithm	firstorder	Maximum	348.19687608331077
logarithm	firstorder	MeanAbsoluteDeviation	17.18615636010174
logarithm	firstorder	Mean	319.06412214897483
logarithm	firstorder	Median	325.42171386045334
logarithm	firstorder	Minimum	-223.83242901527555
logarithm	firstorder	Range	572.0293050985863
logarithm	firstorder	RobustMeanAbsoluteDeviation	9.794629778505834
logarithm	firstorder	RootMeanSquared	619.7227716318295
logarithm	firstorder	Skewness	-5.727925617022866
logarithm	firstorder	TotalEnergy	7699945032.951006
logarithm	firstorder	Uniformity	0.39018626271963175
logarithm	firstorder	Variance	815.9263469557437
logarithm	glcm	Autocorrelation	495.5266805902244
logarithm	glcm	JointAverage	22.240071150610696
logarithm	glcm	ClusterProminence	878.8529345124981
logarithm	glcm	ClusterShade	-43.317438925156566
logarithm	glcm	ClusterTendency	4.68930137878226
logarithm	glcm	Contrast	1.0658516068147004
logarithm	glcm	Correlation	0.6305725807604522
logarithm	glcm	DifferenceAverage	0.47261113829226187
logarithm	glcm	DifferenceEntropy	1.2560805455432802
logarithm	glcm	DifferenceVariance	0.8361662589980122
logarithm	glcm	JointEnergy	0.21924640242106677
logarithm	glcm	JointEntropy	2.9698528722361663
logarithm	glcm	Imc1	-0.24149691710738783
logarithm	glcm	Imc2	0.7362523183975794
logarithm	glcm	Idm	0.7972013872800686
logarithm	glcm	Idmn	0.9981993941783739
logarithm	glcm	Id	0.8046616696985391
logarithm	glcm	Idn	0.9810837139595636
logarithm	glcm	InverseVariance	0.3225825955693807
logarithm	glcm	MaximumProbability	0.39033965117962693
logarithm	glcm	SumEntropy	2.395148374195298
logarithm	glcm	SumSquares	1.4387882463992399
logarithm	glrlm	GrayLevelNonUniformity	2611.486941535862
logarithm	glrlm	GrayLevelNonUniformityNormalized	0.311117546741058
logarithm	glrlm	GrayLevelVariance	2.3233945553780297
logarithm	glrlm	HighGrayLevelRunEmphasis	481.29511610610786
logarithm	glrlm	LongRunEmphasis	11.234279243794449
logarithm	glrlm	LongRunHighGrayLevelEmphasis	5713.30446997794
logarithm	glrlm	LongRunLowGrayLevelEmphasis	0.02247351844653524
logarithm	glrlm	LowGrayLevelRunEmphasis	0.002374539557866431
logarithm	glrlm	RunEntropy	4.178990388196602
logarithm	glrlm	RunLengthNonUniformity	2492.571079782702
logarithm	glrlm	RunLengthNonUniformityNormalized	0.29223443321944853
logarithm	glrlm	RunPercentage	0.41699374992806076
logarithm	glrlm	RunVariance	5.012101195160649
logarithm	glrlm	ShortRunEmphasis	0.5454862507377773
logarithm	glrlm	ShortRunHighGrayLevelEmphasis	253.39175668225158
logarithm	glrlm	ShortRunLowGrayLevelEmphasis	0.0014591660003724237
logarithm	glszm	GrayLevelNonUniformity	46.298507462686565
logarithm	glszm	GrayLevelNonUniformityNormalized	0.17275562486077078
logarithm	glszm	GrayLevelVariance	17.898237357986186
logarithm	glszm	HighGrayLevelZoneEmphasis	373.10820895522386
logarithm	glszm	LargeAreaEmphasis	568159.7126865672
logarithm	glszm	LargeAreaHighGrayLevelEmphasis	292190262.9029851
logarithm	glszm	LargeAreaLowGrayLevelEmphasis	1107.1344850913345
logarithm	glszm	LowGrayLevelZoneEmphasis	0.009577889577074073
logarithm	glszm	SizeZoneNonUniformity	74.04477611940298
logarithm	glszm	SizeZoneNonUniformityNormalized	0.2762864780574738
logarithm	glszm	SmallAreaEmphasis	0.5400274686626697
logarithm	glszm	SmallAreaHighGrayLevelEmphasis	194.66011574369077
logarithm	glszm	SmallAreaLowGrayLevelEmphasis	0.007419507387440855
logarithm	glszm	ZoneEntropy	5.517318797233486
logarithm	glszm	ZonePercentage	0.013367250236919547
logarithm	glszm	ZoneVariance	562563.2212491647
logarithm	gldm	DependenceEntropy	5.994771877261202
logarithm	gldm	DependenceNonUniformity	849.951069878797
logarithm	gldm	DependenceNonUniformityNormalized	0.042393688955997655
logarithm	gldm	DependenceVariance	44.15329775582667
logarithm	gldm	GrayLevelNonUniformity	7822.844381265899
logarithm	gldm	GrayLevelVariance	1.363660622576488
logarithm	gldm	HighGrayLevelEmphasis	496.74527407850763
logarithm	gldm	LargeDependenceEmphasis	305.2395131926779
logarithm	gldm	LargeDependenceHighGrayLevelEmphasis	156055.32315826227
logarithm	gldm	LargeDependenceLowGrayLevelEmphasis	0.5992246405184053
logarithm	gldm	LowGrayLevelEmphasis	0.002142225389519844
logarithm	gldm	SmallDependenceEmphasis	0.01835446519936165
logarithm	gldm	SmallDependenceHighGrayLevelEmphasis	7.642322216052229
logarithm	gldm	SmallDependenceLowGrayLevelEmphasis	0.00012833493506882998
